지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),평균 해면기압(hPa),평균 전운량(1/10),평균 지면온도(°C)
108,서울,2016-01-16,-.2,-2.1,43,2.8,1547,4.83,.1,4.2,90,1145,2.9,68,4.2,1012.1,1023,7.1,.1
108,서울,2016-01-17,1.7,-.7,514,5.4,1513,,,4,90,925,2.4,64,4.3,1006.4,1017.2,6.6,.4
108,서울,2016-01-18,-6.3,-12.3,2340,.4,209,4.9,.2,8.5,340,1534,4.8,59.8,2.5,1003.9,1014.9,6,-1.3
108,서울,2016-01-19,-12.8,-15.1,805,-8.9,1411,,,9,340,1455,5.4,45.9,1,1011.7,1023.1,.5,-5.8
108,서울,2016-01-20,-10.5,-14.5,704,-5.2,1604,,,3.7,320,1027,1.8,43.6,1.2,1019.7,1031.2,1.9,-5.1
108,서울,2016-01-21,-7.1,-10.2,3,-2.3,1442,,,4,290,1330,1.8,44.3,1.6,1017.9,1029.1,3.9,-3.4
108,서울,2016-01-22,-7.6,-11.1,551,-3.8,1516,,,5.3,340,2226,2.6,40.5,1.4,1021.1,1032.4,5.4,-4.1
108,서울,2016-01-23,-11.5,-16,2356,-8.3,1,.58,0,7.5,340,1747,4,42,1.1,1019.1,1030.6,3.5,-5.3
108,서울,2016-01-24,-14.4,-18,730,-10.5,1620,,,5.4,340,1550,3.2,48.5,1,1014.9,1026.4,0,-7.9
108,서울,2016-01-25,-9.4,-14.3,535,-3.4,1525,,,4.1,360,1148,1.9,47.1,1.4,1018,1029.3,.9,-5.9
108,서울,2016-01-26,-3.3,-8.5,230,1.7,1540,8.33,.3,5.4,290,1611,2.3,64.5,3.1,1016.3,1027.3,6.1,-2.2
108,서울,2016-01-27,-1.1,-4.7,734,4.3,1535,,,4.5,320,1429,2,56.3,3.1,1019,1030,2.4,-1.5
108,서울,2016-01-28,-.5,-5.6,629,3.5,1555,,,3.4,110,910,1.6,51.5,2.9,1018.2,1029.1,6.5,-1.1
108,서울,2016-01-29,1.9,-1.4,610,5.4,1548,,,4.4,90,2009,2.3,43.6,3,1014.6,1025.5,7.5,.3
108,서울,2016-01-30,.6,-2.5,750,5.2,1142,,,4,340,1628,2,59.5,3.8,1015.4,1026.3,4.5,-.3
108,서울,2016-01-31,-3.9,-6.5,2352,.3,1452,,,4.9,340,1916,3.2,34,1.5,1018.4,1029.5,3.1,-1.1
108,서울,2016-02-01,-6,-9.1,606,-1,1535,,,5,360,938,3,36,1.4,1018.5,1029.7,.4,-2.7
108,서울,2016-02-02,-5.3,-10,757,.9,1601,,,4.4,290,1519,2.2,41.8,1.7,1017.6,1028.7,0,-3
108,서울,2016-02-03,-2.4,-8.3,736,4,1458,,,4.8,320,1632,1.9,49.6,2.5,1016.9,1027.9,1.8,-1.8
108,서울,2016-02-04,-.7,-4,400,3.9,1448,,,6.1,340,1320,2.4,50.1,2.8,1014.9,1025.9,2.9,-.5
108,서울,2016-02-05,-2.2,-6.8,517,3.4,1504,,,5.4,340,1548,2.5,39.4,2,1013.1,1024.1,1.6,-.9
108,서울,2016-02-06,-3.1,-6.2,643,2,1509,,,4.9,340,1024,2.9,38.6,1.9,1012.6,1023.6,0,-1.3
108,서울,2016-02-07,-2.9,-8.3,728,3.5,1434,,,4.3,340,1617,2,46.5,2.3,1012,1023.1,1,-1.6
108,서울,2016-02-08,1.3,-4.3,720,5.5,1432,,,7.4,290,1519,3.1,62.1,4.2,1004.8,1015.6,6.9,.7
108,서울,2016-02-09,.3,-3.9,758,5.5,1346,,,6.3,340,1314,3,52.5,3.2,1011.3,1022.1,.5,.6
108,서울,2016-02-10,2.7,-4.3,731,10.7,1442,,,3.3,110,1201,1.6,38.5,2.6,1015.2,1026,0,.8
108,서울,2016-02-11,8.1,1.6,501,13.5,1603,2.08,.1,5.2,110,1000,3.5,29.3,3.2,1013.7,1024.3,6,2.7
108,서울,2016-02-12,8.4,6.8,645,10,1,24,18,6.2,90,316,3.2,95.3,10.5,1006.9,1017.4,10,4.5
108,서울,2016-02-13,11,5.8,2400,14.4,1433,14.1,21,6.9,270,2017,3.3,95,12.5,996.3,1006.6,9.9,8.7
108,서울,2016-02-14,-2.6,-6.8,2359,5.8,1,9,2.5,6.5,290,118,4.6,73.1,3.9,1003.1,1013.9,7.8,1.9
108,서울,2016-02-15,-5.8,-10,707,-2.3,1612,1.72,0,6.2,360,1344,4,48.4,2,1010.4,1021.5,1.5,-.6
108,서울,2016-02-16,-2.7,-6.7,553,1.1,1703,4.92,.8,5.9,340,1642,2.7,65.6,3.3,1007.7,1018.7,3.8,-.3
108,서울,2016-02-17,0,-5.2,540,5.4,1513,,,5.7,270,1420,2.3,53.9,3.2,1013.5,1024.4,.3,.3
108,서울,2016-02-18,3.5,-1.4,640,7.8,1610,,,7.6,250,1447,3.2,66.4,5.3,1010.8,1021.5,5.4,1.9
108,서울,2016-02-19,2.3,.1,607,4.4,1519,,,4.1,320,11,1.7,56.4,4,1016.2,1027,6.8,1.1
108,서울,2016-02-20,1.3,-2.5,2349,6.3,1407,,,6.3,340,1541,2.9,37.1,2.5,1013.2,1024.1,1.9,2.6
108,서울,2016-02-21,-.6,-4.2,704,4.4,1526,,,6.1,320,1252,2.9,36.4,2.1,1019.2,1030.2,3,1.6
108,서울,2016-02-22,1.1,-2.2,446,4.2,1536,2.25,0,4,320,2211,1.9,36.6,2.5,1019.4,1030.3,9.5,1.5
108,서울,2016-02-23,.7,-4.5,2357,4.5,1444,2.5,.9,7.4,360,2204,3.2,56,3.6,1019,1029.9,4.3,3.5
108,서울,2016-02-24,-3,-6.8,741,2.2,1429,,,5.1,360,22,2.9,42,2,1022.4,1033.5,.3,1.6
108,서울,2016-02-25,-.2,-5.8,248,5.7,1606,,,6.9,270,1404,2.7,49.9,3.1,1021.7,1032.7,2.4,1.2
108,서울,2016-02-26,2.2,-3.2,634,7.5,1502,.5,0,4.8,290,1618,2.2,41.3,2.8,1017.3,1028.2,3,3.4
108,서울,2016-02-27,3.3,.5,732,8.1,1424,3.83,.2,4.6,320,1606,2,57.6,4.4,1013.7,1024.5,6.6,4.5
108,서울,2016-02-28,.7,-2.6,2355,6.9,1133,4,4.1,5.3,50,1408,2.1,65.5,4.1,1011.3,1022.2,6.1,1.4
108,서울,2016-02-29,-3.8,-5.9,2359,-1.1,1605,2.05,0,6.1,340,1329,4,48.6,2.3,1014.4,1025.5,2.5,.4
108,서울,2016-03-01,-2.7,-7.5,735,2.1,1535,,,5.2,320,1619,2.5,47.3,2.5,1017.2,1028.3,1.5,.8
108,서울,2016-03-02,3.1,-2.2,33,8.1,1508,,,7.1,270,1539,2.9,67.9,5.2,1014.1,1024.9,6.4,3.4
108,서울,2016-03-03,8.1,4.4,1,13.9,1551,,,4,160,1110,1.9,65.1,6.9,1013.2,1023.7,5.6,7.2
108,서울,2016-03-04,13.2,6.4,558,20.3,1525,1.03,.1,4.3,110,616,2.7,55.3,8.4,1013.4,1023.7,5.3,11.1
108,서울,2016-03-05,11.3,9.1,2355,13.5,1,10.87,40,6,340,1430,2.6,91.3,12.1,1007.9,1018.2,9.8,10.5
108,서울,2016-03-06,7.9,4.3,718,12.9,1510,2.92,.2,5.6,340,1020,2.8,51,5,1009,1019.5,2.4,10.1
108,서울,2016-03-07,8.1,4.8,125,12.2,1638,.17,0,3.6,110,941,2,36.9,4,1007.6,1018,8,6.8
108,서울,2016-03-08,2.7,-1.4,2351,7,1,,,6.1,340,2117,3.1,40.4,3,1012.3,1023.1,8.5,5.1
108,서울,2016-03-09,.3,-2.7,649,5.3,1514,,,5.7,340,1406,3.5,37.5,2.3,1013.2,1024.1,4.4,4.2
108,서울,2016-03-10,-1.1,-4.3,711,3.1,1501,,,6.5,340,1314,3.2,37.8,2,1015.6,1026.6,1.3,3.6
108,서울,2016-03-11,-.5,-5.5,631,4.6,1515,,,5.5,340,1654,2.6,43.8,2.5,1014.7,1025.6,0,3.5
108,서울,2016-03-12,2,-3.3,607,6.4,1402,,,5.6,250,1529,2.5,55.6,4,1014.1,1024.9,5.4,3.2
108,서울,2016-03-13,3.7,1.9,523,6.5,1625,2,.1,3.6,320,923,1.6,68.1,5.4,1013.6,1024.3,7.8,4.4
108,서울,2016-03-14,4.7,1.3,655,9.6,1557,,,4.9,340,1427,2.6,57,4.6,1012,1022.7,3.5,6.4
108,서울,2016-03-15,5.2,-1,653,12.4,1457,,,5,290,1533,2.2,43.4,3.7,1012.8,1023.5,3.8,6.6
108,서울,2016-03-16,7.5,2.7,657,13.8,1350,,,5,340,1602,2,45.1,4.4,1011.5,1022.1,2.4,9.7
108,서울,2016-03-17,9.3,2,700,14.7,1252,,,3.2,320,1323,1.4,40.9,4.8,1009.7,1020.1,6.1,7.3
108,서울,2016-03-18,13.4,8.8,103,20.1,1504,,,5,360,2048,2.4,50,7.5,1002,1012.3,4.4,13.7
108,서울,2016-03-19,11.4,6.6,644,18.1,1539,,,4.8,340,241,2.5,58.3,7.6,1004.2,1014.5,0,13.2
108,서울,2016-03-20,10.6,4.9,700,17.5,1500,,,4.6,320,1551,2.2,54,6.5,1009.9,1020.3,.5,13.5
108,서울,2016-03-21,9.9,5.5,712,16.1,1343,,,5.4,320,1711,2.2,54.1,6.4,1012.3,1022.8,.1,12.4
108,서울,2016-03-22,8,3.5,640,13.8,1406,,,5,320,1542,2.5,58.1,5.8,1008.7,1019.2,3.9,11.2
108,서울,2016-03-23,8.2,3.8,712,13.8,1248,,,5.9,340,1829,2.9,49.6,5,1008.9,1019.4,3.1,11.4
108,서울,2016-03-24,7.2,1.6,624,12.7,1512,,,5.4,320,1750,2.4,36.5,3.6,1013.8,1024.4,.4,11.9
108,서울,2016-03-25,7.1,2.1,655,12.6,1538,,,4.4,250,1228,2.2,43.9,4.2,1013,1023.6,1,10.9
108,서울,2016-03-26,6.5,2.1,709,12.6,1338,,,4.7,320,1627,2.2,54.5,5,1010.8,1021.4,.5,10.5
108,서울,2016-03-27,7.2,2.2,641,13.1,1257,,,6.4,320,1446,2.6,55.6,5.3,1009.7,1020.2,0,11.8
108,서울,2016-03-28,9.8,2.3,624,17.4,1534,,,4.4,270,1744,2,47.8,5.1,1010.6,1021,.3,13.5
108,서울,2016-03-29,11.3,7.6,551,17.1,1317,1.17,.1,6.6,250,1439,3.2,57.8,7.6,1007.6,1017.9,7.4,12.6
108,서울,2016-03-30,11.5,7,451,18.3,1453,,,4.9,290,1502,2.2,49.9,6.2,1009.3,1019.7,2,15.9
108,서울,2016-03-31,13.5,6,548,21.4,1547,,,4,320,1539,2.1,27,3.9,1006.2,1016.5,4.5,15.2
108,서울,2016-04-01,15.3,7.3,625,23.8,1333,,,5.3,340,1728,2,26,4.3,1005,1015.2,3,16.7
108,서울,2016-04-02,15,9.6,642,21.7,1503,,,5.6,320,1605,2.3,40.8,6.7,1007.9,1018.1,2.4,18.5
108,서울,2016-04-03,10.7,8.2,2355,12.7,1437,8.43,2,5.4,20,1532,1.7,75.1,9.6,1007.6,1018,8,11.1
108,서울,2016-04-04,12.3,5.1,625,19.8,1431,,,4.7,320,1547,2.2,42.6,5.4,1003.1,1013.3,2.3,16.8
108,서울,2016-04-05,11.4,5.9,650,18.1,1346,,,6.2,290,1606,2.5,45.1,5.6,1006.1,1016.4,.8,16.7
108,서울,2016-04-06,14.4,6.6,418,22.9,1621,2.12,3,4.2,250,2208,1.9,44.3,6.4,1005.2,1015.4,6.8,15.7
108,서울,2016-04-07,14.1,10.5,300,20.6,1412,6.95,7.5,6.2,320,1435,3,69.5,10.6,998.7,1008.9,3.9,15.8
108,서울,2016-04-08,11.1,7.8,2349,18.7,1323,,,6.1,320,1345,2.5,76.1,9.8,1005,1015.3,3.8,15.4
108,서울,2016-04-09,10.7,7.4,136,14.1,1528,,,3.5,340,2032,1.8,83.9,10.8,1003.8,1014.1,8,12.7
108,서울,2016-04-10,13.4,9.3,2359,20.7,1345,,,6.1,320,1443,2.1,71.3,10.9,1002.8,1013,5,15.9
108,서울,2016-04-11,12.5,5.7,553,19.4,1614,,,5,110,743,2.4,43.8,6,1008.4,1018.7,0,16.7
108,서울,2016-04-12,14.1,10.3,629,19.4,1348,,,5.1,320,1534,2.3,42.6,6.8,1004.5,1014.7,6,16.3
108,서울,2016-04-13,15.6,11.4,726,21.4,1453,7.5,1,3.6,320,1908,1.7,67.5,11.8,996.4,1006.4,5.1,17.1
108,서울,2016-04-14,12.4,9.3,858,18.6,1527,,,4.9,320,1332,2.6,75.9,10.6,1002.4,1012.7,2.3,16.4
108,서울,2016-04-15,15,8.1,406,23.1,1513,,,5.6,320,1610,2.6,46.4,7.3,1008.5,1018.7,0,19
108,서울,2016-04-16,14.9,9.8,538,20.7,1226,11.17,23.5,7.3,110,2013,2.9,58.9,9.8,996.6,1006.7,7.5,15.4
108,서울,2016-04-17,10.8,8.3,2358,14.5,1428,5.67,20.5,8,320,537,4.7,66.8,8.6,993.8,1004.1,6.1,14.2
108,서울,2016-04-18,11.2,7.1,608,18.6,1413,2.13,1.5,7.6,270,1713,3.1,65.4,8.2,1003.8,1014.1,5.5,14.9
108,서울,2016-04-19,12,6.5,614,19.2,1623,,,5.1,320,1702,2.2,55.1,7.4,1012.1,1022.5,2.5,16.8
108,서울,2016-04-20,14.3,10.1,254,20.9,1342,7.2,.5,5.5,250,1600,2.1,54,8.6,1008.3,1018.5,8.9,16.3
108,서울,2016-04-21,13.5,10.3,539,16.9,1644,11.83,17,5.2,110,636,2.8,87.6,13.5,996.2,1006.3,9.4,14.7
108,서울,2016-04-22,13.5,10.1,2332,18.6,1209,.5,0,5.8,320,1505,2.6,83.4,12.8,999,1009.2,7.6,15.5
108,서울,2016-04-23,13.5,7.8,606,19.8,1457,,,5.1,340,1530,2.1,52.1,7.4,1003.4,1013.6,6.3,18
108,서울,2016-04-24,15.5,8.1,602,23.7,1603,,,5.6,320,1750,1.9,39.6,6.3,1005,1015.1,2.3,21
108,서울,2016-04-25,17.2,10.2,533,25.3,1443,,,4.6,340,1700,1.7,34.8,6.3,1007.4,1017.5,.8,21.3
108,서울,2016-04-26,21.1,12.1,542,29.6,1627,,,4.7,110,2348,2,34.8,8.3,1004.1,1014,5.9,21.8
108,서울,2016-04-27,17.2,14.5,2357,20.7,1407,,,5.4,110,936,3.6,32,6.2,999.3,1009.3,9.6,17.8
108,서울,2016-04-28,17.2,12.4,551,23,1512,,,4.4,290,1739,2,34.4,6.7,997.3,1007.3,6.4,22.3
108,서울,2016-04-29,16.2,10.9,605,22.6,1353,.23,.3,4.9,320,1657,2.5,47.6,8.6,1001.5,1011.6,2.5,21.9
108,서울,2016-04-30,15.9,10.8,424,20.4,1450,,,6.5,270,1313,2.8,45.3,8.1,1001.4,1011.5,5.4,17
108,서울,2016-05-01,18.8,12.2,520,26,1429,,,5.2,290,1629,2.2,40.5,8.4,1003.5,1013.5,5.6,20.2
108,서울,2016-05-02,21.1,16.5,551,28.4,1346,7.08,16.5,4.6,200,1217,2.2,64.5,15.4,1001.1,1011,7,24.4
108,서울,2016-05-03,12.9,8.9,2119,17.6,1,20.72,27,8.7,270,2235,4.9,86.1,13.2,984.5,994.6,10,14.8
108,서울,2016-05-04,15.7,10.2,1,20.6,1546,,,8.5,320,1508,5.1,46.6,8,993.6,1003.7,1.6,16.6
108,서울,2016-05-05,18.9,10.2,607,26.9,1536,3.33,7.5,4,250,1630,1.7,50.8,10.1,1002.5,1012.5,4.5,20
108,서울,2016-05-06,16.3,13,2331,18.6,651,10.87,9.5,4.7,290,1500,2,89.3,16.5,996.8,1006.9,9.3,16.8
108,서울,2016-05-07,16.5,10.7,603,22.6,1540,,,5.7,340,1323,2.6,60.3,10.5,1004,1014.1,2,19.3
108,서울,2016-05-08,19.4,11.6,544,26.8,1554,,,5.4,270,1732,2.1,44.8,9.2,1005.8,1015.8,5.4,20.8
108,서울,2016-05-09,20.2,16.3,556,25.4,1215,.28,0,5.2,320,1811,2,43,9.8,1000.6,1010.5,8.3,23.1
108,서울,2016-05-10,14.5,12.5,2400,18.1,1,12.5,13.5,5,50,1423,2.3,82.4,13.5,997,1007.1,9.1,16.9
108,서울,2016-05-11,16.4,10.4,522,23.5,1537,,,5.3,290,1926,2,60.9,10.9,999.4,1009.5,2,21.2
108,서울,2016-05-12,17.8,12.1,449,24,1454,,,5.6,250,1439,2.7,62.4,12.2,1002.9,1012.9,3.3,22.2
108,서울,2016-05-13,18.6,12.7,312,25.4,1652,3.08,.5,4.8,230,129,2.1,57,11.3,1009.4,1019.5,3.6,24
108,서울,2016-05-14,20.2,15.1,528,26.9,1537,,,5.6,270,1805,2.3,47.1,10.5,1010.9,1020.9,5.5,24.7
108,서울,2016-05-15,17.4,12.3,2350,24.2,1238,10.17,45,6.2,230,1750,2.7,73.9,14.3,999.4,1009.4,9,20.1
108,서울,2016-05-16,15.9,10.8,240,21.9,1528,2.33,2.5,6.1,250,1249,3.2,57,9.5,999.7,1009.8,3,20.6
108,서울,2016-05-17,19.3,10.9,532,26.6,1653,,,3.9,270,1518,1.9,48.8,10.1,1005.7,1015.7,0,23.6
108,서울,2016-05-18,22.3,13.5,557,29.5,1441,,,4.6,290,1556,1.9,40.3,9.8,1008,1018,.5,26.9
108,서울,2016-05-19,24.3,16.3,605,31.9,1559,,,4.5,270,1800,1.6,36.4,10,1007.2,1017,0,29.6
108,서울,2016-05-20,24,16.8,527,31.6,1552,,,4.3,270,1723,1.8,32,9.1,1007.2,1017,.6,28.4
108,서울,2016-05-21,24.1,17.8,531,30.4,1410,,,3.5,110,1040,2,23.8,6.9,1007.9,1017.7,2.6,29.3
108,서울,2016-05-22,24.7,17.6,603,31.7,1629,,,3.6,290,1800,1.9,35,10.4,1006,1015.8,2.8,30.8
108,서울,2016-05-23,23.3,18.3,620,29.4,1410,,,4.8,250,1854,2.1,43,11.8,1002.2,1012,7.5,28.1
108,서울,2016-05-24,16.8,15.4,2345,21.8,5,11.17,38.5,6,200,107,2.6,82.6,15.7,996.9,1006.9,7,18.5
108,서울,2016-05-25,19.7,15.3,27,24.4,1420,,,4.7,200,1508,2.7,67.9,15.3,999.8,1009.7,6.9,21.1
108,서울,2016-05-26,19.4,17.5,2357,22.9,1207,1.25,0,4.3,230,1109,1.8,72,16.1,1000.5,1010.4,8.1,19.4
108,서울,2016-05-27,20.9,14.8,550,27.1,1455,,,3.8,270,1723,1.7,61.3,14.2,1001.3,1011.3,7.1,23.2
108,서울,2016-05-28,21.7,17.2,605,28,1502,,,4.5,270,1706,2.1,56.1,14.1,997.9,1007.8,2.9,28.3
108,서울,2016-05-29,21.5,17.2,155,27.6,1543,,,5.2,270,1938,2.3,56.1,14.1,994.8,1004.6,4.1,27.6
108,서울,2016-05-30,22.1,16.9,553,28.9,1450,,,6,270,1658,2.4,57.3,14.4,996.9,1006.7,0,30.1
108,서울,2016-05-31,21.6,17.4,537,27.6,1433,,,5.3,270,1522,2.5,63.6,15.8,997.4,1007.3,2.9,27.9
108,서울,2016-06-01,23.3,17.1,400,29.9,1558,,,4.6,90,933,2.1,45.8,12,997.4,1007.1,2.4,29.6
108,서울,2016-06-02,23.2,17.2,535,29.1,1345,,,4.6,270,1429,2.4,38.3,10.5,1000,1009.8,.6,31.7
108,서울,2016-06-03,22.2,17.6,517,27.7,1431,,,4.8,290,1726,2.2,48.1,12.3,1000.9,1010.8,4,29.6
108,서울,2016-06-04,21.2,18.2,426,26.3,1530,,,4,200,1754,1.6,51.8,12.9,999.1,1008.9,7.5,25.7
108,서울,2016-06-05,24.7,17.3,528,32.2,1551,,,4.4,270,1812,1.7,47.3,13.7,1000.5,1010.3,3.5,33.7
108,서울,2016-06-06,23.3,20.8,558,28.4,1330,.83,0,3.8,160,158,2.3,49.1,13.9,1002.4,1012.2,7.4,28
108,서울,2016-06-07,21.7,19.6,343,25.9,1659,2.32,.1,4.6,270,1806,1.7,69.5,17.8,1000.3,1010.2,6.8,22.8
108,서울,2016-06-08,22.1,18.2,528,27.7,1431,,,4.7,270,1747,2.3,65.9,17,999.7,1009.6,5.1,31.3
108,서울,2016-06-09,24.1,17.8,538,31.3,1501,,,4.8,250,1712,2,59.5,17.1,1000.9,1010.7,1.4,32.8
108,서울,2016-06-10,24.6,20.2,551,31.3,1359,,,5.5,290,1744,2.2,60.9,18.1,1001.6,1011.4,2.1,32.6
108,서울,2016-06-11,23.5,20.9,336,26.5,1453,2.8,3,3.9,250,2353,1.7,74.3,21.4,1000.1,1009.9,8.3,25.9
108,서울,2016-06-12,23.5,19.9,2358,26.7,1449,1.87,1.5,4,270,1635,2.1,79.4,22.8,995.6,1005.4,8.3,25.4
108,서울,2016-06-13,23.5,19.4,446,29.6,1517,,,5,270,1843,2.4,70.5,20.1,992.2,1001.9,5.1,27.5
108,서울,2016-06-14,23.8,19.7,506,29.5,1454,1.18,0,5.2,270,1656,2.1,62.5,18.1,992.9,1002.6,6,31.8
108,서울,2016-06-15,20.9,17.4,743,24.5,1223,11,15.5,5.3,200,1805,2.7,81.8,20,990.5,1000.3,9,20.8
108,서울,2016-06-16,20.9,18.6,603,24.9,1530,.27,0,5.5,270,1615,2.8,73.5,18,990.3,1000.1,6.9,22.4
108,서울,2016-06-17,23.8,18.6,246,29.1,1527,,,5.1,270,1558,2.5,63.1,18.1,998,1007.8,2.5,28.6
108,서울,2016-06-18,24.5,20.1,522,29.9,1524,,,6,290,1657,1.8,58,17.4,1001.3,1011.1,1.3,31.4
108,서울,2016-06-19,24.1,20.3,451,29.3,1532,1,0,5.3,290,1802,1.9,64.5,19.2,998.1,1007.8,4.4,30
108,서울,2016-06-20,24.7,19.6,512,30.7,1625,,,3.6,290,1706,1.7,66,20.1,996.7,1006.4,6.8,29.3
108,서울,2016-06-21,26,21,522,31.3,1313,,,4.3,290,1609,1.7,60.1,19.8,996.8,1006.5,6.1,30.6
108,서울,2016-06-22,24.3,20.9,2341,30.2,1313,4.37,30.5,6.8,340,1406,2,75.1,22.5,995.5,1005.2,6.4,26.2
108,서울,2016-06-23,24.7,19.6,434,29.4,1423,1.38,.1,6.3,290,1703,2.1,71,21.7,995.9,1005.6,5,26.1
108,서울,2016-06-24,23.1,21.1,2354,25.7,1536,11.5,3.5,5.3,270,1617,2,75.8,21.3,989.7,999.4,7.3,23.4
108,서울,2016-06-25,22.8,19.2,459,26.7,1705,,,5.9,270,1134,2.8,63.1,17.1,993.1,1002.8,4.5,24.9
108,서울,2016-06-26,24.4,19.4,532,30.3,1443,,,5.2,270,1727,2.7,58.4,17.2,998.7,1008.4,.8,30.5
108,서울,2016-06-27,24.4,19.9,458,29.5,1507,,,4.3,270,1717,1.6,55.5,16.3,999.8,1009.6,6.6,28.3
108,서울,2016-06-28,24.7,20.4,531,29.7,1405,,,4.4,270,1639,1.8,61.1,18.5,1000.5,1010.3,5,27.9
108,서울,2016-06-29,25.3,20.9,535,30.2,1420,,,4.7,160,1315,2.2,58,18.6,1000.3,1010.1,6.9,30.9
108,서울,2016-06-30,24.6,23,455,26.9,1238,5.28,.2,5,200,2155,2.8,78.1,24,999.8,1009.6,9.5,26
108,서울,2016-07-01,24,22,2305,26.6,1159,13.03,108.5,4.8,200,122,2.3,86.5,25.6,994.5,1004.2,9.9,23.9
108,서울,2016-07-02,23.5,20.6,630,27.7,1645,6.17,4,4.1,290,2011,2.4,81.4,23.2,994.9,1004.7,8,24.8
108,서울,2016-07-03,23.5,21.1,449,26.8,1711,,,3.3,160,1510,1.6,70.4,20.1,999.5,1009.3,6.5,23.6
108,서울,2016-07-04,21.8,20.2,2331,24.1,848,13.67,29.5,5.8,70,2240,3,85.1,22,999.4,1009.2,9.1,22.3
108,서울,2016-07-05,23.1,20.2,1,24.8,1556,22.92,100.5,5.6,50,39,2.8,93.6,26.3,999.6,1009.4,10,22.9
108,서울,2016-07-06,22.9,20.3,434,26.9,1727,1.25,0,3.7,180,1345,1.9,74,20.3,1003.9,1013.7,6.8,24
108,서울,2016-07-07,24,20.1,245,28.5,1534,.92,0,3.5,200,1057,1.3,71.6,21,1004.4,1014.2,7.5,24.9
108,서울,2016-07-08,27.3,21.2,546,32.4,1621,,,4.1,320,1614,1.8,66.5,23.4,999.9,1009.6,.1,30.7
108,서울,2016-07-09,27.7,23.2,548,32.7,1518,,,4.8,270,1640,2,64.8,23.3,996.4,1006,3.1,34
108,서울,2016-07-10,27.9,23.2,558,33.1,1425,,,3.8,250,1420,1.8,64.4,23.7,994.7,1004.3,7.3,34.5
108,서울,2016-07-11,28.4,24.8,619,33.4,1450,.7,0,4.4,320,1714,1.7,67.4,25.6,994,1003.5,8.1,32.5
108,서울,2016-07-12,26.3,22.1,638,30.9,1325,5.25,3,4.6,270,1509,2.1,65.5,22,992.3,1001.9,7.3,29.2
108,서울,2016-07-13,26.3,23.2,510,29.5,1518,.5,0,4.2,290,1508,2.1,69,23.4,991.4,1001,7.6,30
108,서울,2016-07-14,27.5,24,539,32.4,1535,1.3,.1,3.8,50,1406,2.1,66.9,24,991.7,1001.3,5.8,32.2
108,서울,2016-07-15,26.2,23.7,543,29.2,1056,4.17,1.5,4.7,50,925,2.6,60,20.2,994.2,1003.8,9.3,28.3
108,서울,2016-07-16,20.8,19.8,605,23.8,1,22.25,46.5,5.7,70,728,3.5,92.8,22.7,990.1,1000,10,21.5
108,서울,2016-07-17,21.7,20.4,451,23.1,1309,6.25,2.5,5.7,200,131,2.6,82.9,21.3,996.9,1006.7,10,22.5
108,서울,2016-07-18,24.4,20.7,417,28.4,1734,1.17,.2,3.7,270,1625,1.5,75.1,22.6,1000.4,1010.2,5.9,25.5
108,서울,2016-07-19,27.1,20.9,523,32.4,1456,,,3.3,250,1845,1.5,65.5,22.5,1001.1,1010.8,3.6,29.5
108,서울,2016-07-20,28.6,24,551,32.9,1511,,,3.5,50,913,1.9,62.5,24.1,1002.7,1012.4,5.4,30.7
108,서울,2016-07-21,28.3,24.9,553,32.2,1559,,,3.6,90,115,2.2,61.3,23.4,1001,1010.7,6.8,31.4
108,서울,2016-07-22,29.1,25.3,603,34.1,1620,,,4,140,1238,2.2,64,25.5,999.6,1009.2,6.5,32.4
108,서울,2016-07-23,28.7,27.2,450,31.6,1301,2.82,.5,4,180,1304,1.9,70.4,27.5,998.9,1008.5,8.8,30.5
108,서울,2016-07-24,28,27,325,30.1,1626,1.78,.5,3.4,200,611,2,77.9,29.3,1000.5,1010.1,9.6,28.1
108,서울,2016-07-25,28.4,26.4,445,31.4,1534,,,4.2,250,1803,1.9,75.3,28.8,1000.6,1010.3,6.6,30.1
108,서울,2016-07-26,28.4,25.6,452,31.9,1435,,,5.2,200,1148,2.6,69,26.4,997.6,1007.2,6.8,32.9
108,서울,2016-07-27,27.6,26.7,326,28.9,1231,2.17,.5,6.1,200,1242,3.2,76.4,28.1,994.6,1004.2,9.4,27.1
108,서울,2016-07-28,28,26.7,2106,30.5,1528,1.22,.2,5.1,250,1420,2.8,70.6,26.5,996.1,1005.7,6.3,31.9
108,서울,2016-07-29,26.3,23.4,729,28.4,1638,8.63,59.5,3.6,160,1424,1.6,82.3,27.9,999,1008.7,9.6,26.6
108,서울,2016-07-30,28.6,26.4,458,33,1536,3.75,.5,3.8,290,1711,2.1,73.5,28.2,1001.1,1010.8,5.9,29.6
108,서울,2016-07-31,28.9,26.6,614,32.8,1506,1.25,.2,6,290,1601,1.6,72.1,28.3,1001.5,1011.1,5.4,30.5
108,서울,2016-08-01,28.4,25.8,458,32.4,1351,,,4.7,270,1626,1.6,72,27.4,1000.4,1010,6.3,30.9
